State,Crop,Calendar,Metric,Value,Metric Main Category,UOM
All India,Moong (Dal/Split),Mar - 2024,Mandi Arrival Quantity (AgMarknet),9455.7,Arrivals,Tonnes
All India,Moong (Dal/Split),Mar - 2024,Mandi Modal Price (AgMarknet),11133.26,Prices,Rs/Qtl
All India,Moong (Dal/Split),Apr - 2024,Mandi Arrival Quantity (AgMarknet),6199.35,Arrivals,Tonnes
All India,Moong (Dal/Split),Apr - 2024,Mandi Modal Price (AgMarknet),11114.79,Prices,Rs/Qtl
All India,Moong (Dal/Split),May - 2024,Mandi Arrival Quantity (AgMarknet),8008.55,Arrivals,Tonnes
All India,Moong (Dal/Split),May - 2024,Mandi Modal Price (AgMarknet),11134.56,Prices,Rs/Qtl
All India,Moong (Dal/Split),Jun - 2024,Mandi Arrival Quantity (AgMarknet),7854.7,Arrivals,Tonnes
All India,Moong (Dal/Split),Jun - 2024,Mandi Modal Price (AgMarknet),10352.38,Prices,Rs/Qtl
All India,Moong (Dal/Split),Jul - 2024,Mandi Arrival Quantity (AgMarknet),8029.1,Arrivals,Tonnes
All India,Moong (Dal/Split),Jul - 2024,Mandi Modal Price (AgMarknet),10482.44,Prices,Rs/Qtl
All India,Moong (Dal/Split),Aug - 2024,Mandi Modal Price (AgMarknet),7106.68,Prices,Rs/Qtl
All India,Moong (Dal/Split),Aug - 2024,Mandi Arrival Quantity (AgMarknet),37324.75,Arrivals,Tonnes
All India,Moong (Dal/Split),Sep - 2024,Mandi Arrival Quantity (AgMarknet),31002.44,Arrivals,Tonnes
All India,Moong (Dal/Split),Sep - 2024,Mandi Modal Price (AgMarknet),8254.92,Prices,Rs/Qtl
All India,Moong (Dal/Split),Oct - 2024,Mandi Arrival Quantity (AgMarknet),18283.64,Arrivals,Tonnes
All India,Moong (Dal/Split),Oct - 2024,Mandi Modal Price (AgMarknet),8330.76,Prices,Rs/Qtl
All India,Moong (Dal/Split),Nov - 2024,Mandi Modal Price (AgMarknet),8611.34,Prices,Rs/Qtl
All India,Moong (Dal/Split),Nov - 2024,Mandi Arrival Quantity (AgMarknet),12000.62,Arrivals,Tonnes
All India,Moong (Dal/Split),Dec - 2024,Mandi Modal Price (AgMarknet),9043.41,Prices,Rs/Qtl
All India,Moong (Dal/Split),Dec - 2024,Mandi Arrival Quantity (AgMarknet),12183.76,Arrivals,Tonnes
All India,Moong (Dal/Split),Jan - 2025,Mandi Modal Price (AgMarknet),9536.43,Prices,Rs/Qtl
All India,Moong (Dal/Split),Jan - 2025,Mandi Arrival Quantity (AgMarknet),11800.03,Arrivals,Tonnes
All India,Moong (Dal/Split),Feb - 2025,Mandi Modal Price (AgMarknet),9865.25,Prices,Rs/Qtl
All India,Moong (Dal/Split),Feb - 2025,Mandi Arrival Quantity (AgMarknet),8516.93,Arrivals,Tonnes
All India,Moong (Dal/Split),Mar - 2025,Mandi Arrival Quantity (AgMarknet),9734.3,Arrivals,Tonnes
All India,Moong (Dal/Split),Mar - 2025,Mandi Modal Price (AgMarknet),9458.21,Prices,Rs/Qtl
All India,Moong (Dal/Split),Apr - 2025,Mandi Modal Price (AgMarknet),9118.78,Prices,Rs/Qtl
All India,Moong (Dal/Split),Apr - 2025,Mandi Arrival Quantity (AgMarknet),12423.06,Arrivals,Tonnes
All India,Moong (Dal/Split),May - 2025,Mandi Arrival Quantity (AgMarknet),26145.08,Arrivals,Tonnes
All India,Moong (Dal/Split),May - 2025,Mandi Modal Price (AgMarknet),8006.85,Prices,Rs/Qtl
All India,Moong (Dal/Split),Jun - 2025,Mandi Arrival Quantity (AgMarknet),7079.98,Arrivals,Tonnes
All India,Moong (Dal/Split),Jun - 2025,Mandi Modal Price (AgMarknet),9933.03,Prices,Rs/Qtl
All India,Moong (Dal/Split),Jul - 2025,Mandi Modal Price (AgMarknet),9613.95,Prices,Rs/Qtl
All India,Moong (Dal/Split),Jul - 2025,Mandi Arrival Quantity (AgMarknet),8161.06,Arrivals,Tonnes
All India,Moong (Dal/Split),Aug - 2025,Mandi Modal Price (AgMarknet),9995.34,Prices,Rs/Qtl
All India,Moong (Dal/Split),Aug - 2025,Mandi Arrival Quantity (AgMarknet),7736.97,Arrivals,Tonnes
All India,Moong (Dal/Split),Sep - 2025,Mandi Arrival Quantity (AgMarknet),8799.84,Arrivals,Tonnes
All India,Moong (Dal/Split),Sep - 2025,Mandi Modal Price (AgMarknet),9523.72,Prices,Rs/Qtl
All India,Moong (Dal/Split),Oct - 2025,Mandi Arrival Quantity (AgMarknet),12671.24,Arrivals,Tonnes
All India,Moong (Dal/Split),Oct - 2025,Mandi Modal Price (AgMarknet),8572.73,Prices,Rs/Qtl
All India,Moong (Dal/Split),Nov - 2025,Mandi Modal Price (AgMarknet),9021.1,Prices,Rs/Qtl
All India,Moong (Dal/Split),Nov - 2025,Mandi Arrival Quantity (AgMarknet),1488.4,Arrivals,Tonnes
