State,Crop,Calendar,Metric,Value,Metric Main Category,UOM
All India,Kodo Millet,Apr - 2024,Mandi Modal Price (AgMarknet),3052.25,Prices,Rs/Qtl
All India,Kodo Millet,May - 2024,Mandi Arrival Quantity (AgMarknet),519.1,Arrivals,Tonnes
All India,Kodo Millet,May - 2024,Mandi Modal Price (AgMarknet),3000.88,Prices,Rs/Qtl
All India,Kodo Millet,Jun - 2024,Mandi Arrival Quantity (AgMarknet),934.7,Arrivals,Tonnes
All India,Kodo Millet,Jun - 2024,Mandi Modal Price (AgMarknet),3181.08,Prices,Rs/Qtl
All India,Kodo Millet,Jul - 2024,Mandi Arrival Quantity (AgMarknet),632.88,Arrivals,Tonnes
All India,Kodo Millet,Jul - 2024,Mandi Modal Price (AgMarknet),3279.91,Prices,Rs/Qtl
All India,Kodo Millet,Aug - 2024,Mandi Modal Price (AgMarknet),3379.98,Prices,Rs/Qtl
All India,Kodo Millet,Aug - 2024,Mandi Arrival Quantity (AgMarknet),3289.36,Arrivals,Tonnes
All India,Kodo Millet,Sep - 2024,Mandi Arrival Quantity (AgMarknet),3975.93,Arrivals,Tonnes
All India,Kodo Millet,Sep - 2024,Mandi Modal Price (AgMarknet),3109.25,Prices,Rs/Qtl
All India,Kodo Millet,Oct - 2024,Mandi Arrival Quantity (AgMarknet),3452.96,Arrivals,Tonnes
All India,Kodo Millet,Oct - 2024,Mandi Modal Price (AgMarknet),2779.8,Prices,Rs/Qtl
All India,Kodo Millet,Nov - 2024,Mandi Modal Price (AgMarknet),2307.33,Prices,Rs/Qtl
All India,Kodo Millet,Nov - 2024,Mandi Arrival Quantity (AgMarknet),4900.87,Arrivals,Tonnes
All India,Kodo Millet,Dec - 2024,Mandi Modal Price (AgMarknet),2208.98,Prices,Rs/Qtl
All India,Kodo Millet,Dec - 2024,Mandi Arrival Quantity (AgMarknet),6328.57,Arrivals,Tonnes
All India,Kodo Millet,Jan - 2025,Mandi Modal Price (AgMarknet),2329.7,Prices,Rs/Qtl
All India,Kodo Millet,Jan - 2025,Mandi Arrival Quantity (AgMarknet),5681.08,Arrivals,Tonnes
All India,Kodo Millet,Feb - 2025,Mandi Modal Price (AgMarknet),2336.85,Prices,Rs/Qtl
All India,Kodo Millet,Feb - 2025,Mandi Arrival Quantity (AgMarknet),2224.26,Arrivals,Tonnes
All India,Kodo Millet,Mar - 2025,Mandi Arrival Quantity (AgMarknet),1901.72,Arrivals,Tonnes
All India,Kodo Millet,Mar - 2025,Mandi Modal Price (AgMarknet),2241.24,Prices,Rs/Qtl
All India,Kodo Millet,Apr - 2025,Mandi Modal Price (AgMarknet),2303.73,Prices,Rs/Qtl
All India,Kodo Millet,Apr - 2025,Mandi Arrival Quantity (AgMarknet),1855.2,Arrivals,Tonnes
All India,Kodo Millet,May - 2025,Mandi Arrival Quantity (AgMarknet),964.87,Arrivals,Tonnes
All India,Kodo Millet,May - 2025,Mandi Modal Price (AgMarknet),2273.97,Prices,Rs/Qtl
All India,Kodo Millet,Jun - 2025,Mandi Arrival Quantity (AgMarknet),1643.07,Arrivals,Tonnes
All India,Kodo Millet,Jun - 2025,Mandi Modal Price (AgMarknet),2342.98,Prices,Rs/Qtl
All India,Kodo Millet,Jul - 2025,Mandi Modal Price (AgMarknet),2313.34,Prices,Rs/Qtl
All India,Kodo Millet,Jul - 2025,Mandi Arrival Quantity (AgMarknet),1683.55,Arrivals,Tonnes
All India,Kodo Millet,Aug - 2025,Mandi Modal Price (AgMarknet),2040.31,Prices,Rs/Qtl
All India,Kodo Millet,Aug - 2025,Mandi Arrival Quantity (AgMarknet),1597.77,Arrivals,Tonnes
All India,Kodo Millet,Sep - 2025,Mandi Arrival Quantity (AgMarknet),1258.48,Arrivals,Tonnes
All India,Kodo Millet,Sep - 2025,Mandi Modal Price (AgMarknet),2324.85,Prices,Rs/Qtl
All India,Kodo Millet,Oct - 2025,Mandi Arrival Quantity (AgMarknet),1192.18,Arrivals,Tonnes
All India,Kodo Millet,Oct - 2025,Mandi Modal Price (AgMarknet),2225.96,Prices,Rs/Qtl
All India,Kodo Millet,Nov - 2025,Mandi Modal Price (AgMarknet),2085.56,Prices,Rs/Qtl
All India,Kodo Millet,Nov - 2025,Mandi Arrival Quantity (AgMarknet),281.26,Arrivals,Tonnes
