State,Crop,Calendar,Metric,Value,Metric Main Category,UOM
All India,Tur,Jul - 2024,Mandi Arrival Quantity (AgMarknet),38368.45,Arrivals,Tonnes
All India,Tur,Jul - 2024,Mandi Modal Price (AgMarknet),10876.31,Prices,Rs/Qtl
All India,Tur,Aug - 2024,Mandi Modal Price (AgMarknet),10887.7,Prices,Rs/Qtl
All India,Tur,Aug - 2024,Mandi Arrival Quantity (AgMarknet),25842.11,Arrivals,Tonnes
All India,Tur,Sep - 2024,Mandi Arrival Quantity (AgMarknet),23567.38,Arrivals,Tonnes
All India,Tur,Sep - 2024,Mandi Modal Price (AgMarknet),10109.33,Prices,Rs/Qtl
All India,Tur,Oct - 2024,Mandi Arrival Quantity (AgMarknet),22407.74,Arrivals,Tonnes
All India,Tur,Oct - 2024,Mandi Modal Price (AgMarknet),9755.91,Prices,Rs/Qtl
All India,Tur,Nov - 2024,Mandi Modal Price (AgMarknet),9656.73,Prices,Rs/Qtl
All India,Tur,Nov - 2024,Mandi Arrival Quantity (AgMarknet),19850.84,Arrivals,Tonnes
All India,Tur,Dec - 2024,Mandi Modal Price (AgMarknet),8349.56,Prices,Rs/Qtl
All India,Tur,Dec - 2024,Mandi Arrival Quantity (AgMarknet),84129.93,Arrivals,Tonnes
All India,Tur,Jan - 2025,Mandi Modal Price (AgMarknet),7310.24,Prices,Rs/Qtl
All India,Tur,Jan - 2025,Mandi Arrival Quantity (AgMarknet),215078.57,Arrivals,Tonnes
All India,Tur,Feb - 2025,Mandi Modal Price (AgMarknet),7089.37,Prices,Rs/Qtl
All India,Tur,Feb - 2025,Mandi Arrival Quantity (AgMarknet),235323.29,Arrivals,Tonnes
All India,Tur,Mar - 2025,Mandi Arrival Quantity (AgMarknet),153654.97,Arrivals,Tonnes
All India,Tur,Mar - 2025,Mandi Modal Price (AgMarknet),7021.31,Prices,Rs/Qtl
All India,Tur,Apr - 2025,Mandi Modal Price (AgMarknet),7068.64,Prices,Rs/Qtl
All India,Tur,Apr - 2025,Mandi Arrival Quantity (AgMarknet),115596.72,Arrivals,Tonnes
All India,Tur,May - 2025,Mandi Arrival Quantity (AgMarknet),93517.7,Arrivals,Tonnes
All India,Tur,May - 2025,Mandi Modal Price (AgMarknet),6773.11,Prices,Rs/Qtl
All India,Tur,Jun - 2025,Mandi Arrival Quantity (AgMarknet),84490.49,Arrivals,Tonnes
All India,Tur,Jun - 2025,Mandi Modal Price (AgMarknet),6415.52,Prices,Rs/Qtl
All India,Tur,Jul - 2025,Mandi Modal Price (AgMarknet),6408.18,Prices,Rs/Qtl
All India,Tur,Jul - 2025,Mandi Arrival Quantity (AgMarknet),73194.65,Arrivals,Tonnes
All India,Tur,Aug - 2025,Mandi Modal Price (AgMarknet),6357.46,Prices,Rs/Qtl
All India,Tur,Aug - 2025,Mandi Arrival Quantity (AgMarknet),59181.71,Arrivals,Tonnes
All India,Tur,Sep - 2025,Mandi Arrival Quantity (AgMarknet),56775.34,Arrivals,Tonnes
All India,Tur,Sep - 2025,Mandi Modal Price (AgMarknet),6160.41,Prices,Rs/Qtl
All India,Tur,Oct - 2025,Mandi Arrival Quantity (AgMarknet),41018.86,Arrivals,Tonnes
All India,Tur,Oct - 2025,Mandi Modal Price (AgMarknet),6610.93,Prices,Rs/Qtl
All India,Tur,Nov - 2025,Mandi Modal Price (AgMarknet),7166.16,Prices,Rs/Qtl
All India,Tur,Nov - 2025,Mandi Arrival Quantity (AgMarknet),5989.63,Arrivals,Tonnes
